dt,ICE,ROP,MA,V,SPGI,TYL,MSCI,MCO,MKTX,TW,ADSK,6861.T,DHR,CSGP,ISRG,WDAY,VACNY,NOW,CDNS,TSM,ASML,FICO,FOUR,SNPS,MRVI
2023-12-13,119.065948,544.368286,420.3797,259.06543,429.569977,412.459991,535.001892,385.558197,264.674713,89.846863,234.910004,60353.25,224.554657,86.07,328.959991,278.679993,43.452724,715.640015,276.570007,99.469536,723.811951,1166.780029,67.650002,568.090027,5.93
2023-12-14,120.819519,532.567078,414.321625,255.461487,432.057037,410.200012,530.830505,386.347412,277.39444,87.401901,240.809998,59730.03125,226.920395,88.25,326.179993,270.779999,43.452724,680.390015,270.100006,101.239899,741.944458,1129.589966,70.830002,551.450012,6.24
2023-12-15,120.594185,535.255432,414.331604,254.770386,430.08313,410.420013,520.519653,383.821869,272.552582,87.700058,242.289993,61827.210938,224.920883,87.57,324.350006,272.700012,43.452724,698.23999,271.519989,100.349335,741.206177,1129.780029,73.639999,556.27002,6.23
2023-12-18,121.044823,536.658875,420.132202,255.106064,430.704895,418.470001,521.77301,385.725952,275.237122,89.489052,239.139999,61194.101563,224.148804,88.25,328.420013,272.75,46.227432,703.719971,273.5,100.730995,730.476318,1148.77002,74.089996,559.690002,6.23
2023-12-19,121.250542,535.265381,421.161713,256.705597,430.95163,414.589996,531.241943,385.272125,275.188232,89.856804,238.160004,61916.242188,226.811478,88.019997,335.720001,273.980011,46.227432,707.710022,274.329987,101.650925,733.094788,1152.51001,73.5,558.650024,6.58
2023-12-20,119.869263,528.72229,415.202698,253.861969,422.237091,409.029999,528.940674,377.300903,271.810669,89.05175,236.710007,61906.347656,224.505157,86.5,325.429993,270.149994,46.227432,693.799988,270.790009,97.902748,718.220581,1155.150024,74.0,551.719971,6.37
2023-12-21,121.701195,534.019958,419.152222,256.261322,427.033539,412.48999,541.51355,380.931335,278.878296,90.443176,241.889999,61777.753906,228.009186,87.07,333.450012,272.899994,46.227432,700.76001,275.570007,100.359116,743.480103,1165.459961,74.540001,559.960022,6.68
2023-12-22,123.160858,536.540283,419.805603,255.165314,429.155457,415.0,550.580933,382.361786,281.328491,90.651894,242.759995,61352.375,228.019089,87.470001,336.26001,272.570007,48.629925,697.549988,275.820007,100.946297,740.782898,1168.880005,74.400002,524.460022,6.61
2023-12-26,124.07193,537.232178,419.379913,255.886108,430.527283,416.410004,549.591919,383.091858,284.657318,89.976044,245.070007,61570.011719,229.048523,87.529999,337.390015,273.970001,48.629925,701.22998,274.959991,102.218521,750.774475,1164.619995,74.160004,520.25,6.64
2023-12-27,125.188728,537.429932,420.062897,255.658997,434.247986,415.600006,553.851318,384.95639,288.786591,90.075447,245.110001,62153.660156,230.493698,87.580002,337.470001,273.700012,48.629925,703.76001,274.640015,102.414246,752.103333,1170.609985,74.309998,518.099976,6.66
2023-12-28,125.982231,539.801941,422.003052,257.110413,436.063873,418.290009,558.727783,385.370758,289.362549,89.817039,244.910004,61955.8125,230.999039,88.010002,338.390015,276.079987,48.629925,702.460022,273.23999,102.463181,746.019836,1169.339966,74.709999,517.409973,6.72
2023-12-29,125.815689,538.833435,422.191193,257.061035,434.761169,418.119995,553.880859,385.301666,285.877594,90.323914,243.479996,61451.304688,229.225388,87.389999,337.359985,276.059998,48.629925,706.48999,272.369995,101.778145,745.10437,1164.01001,74.339996,514.909973,6.55
2024-01-04,123.062904,518.077454,415.519409,256.330414,424.05304,401.390015,548.074036,369.448029,268.833252,94.518097,228.919998,59937.773438,230.493683,81.419998,323.269989,267.079987,47.373085,671.869995,255.919998,97.012184,689.358337,1117.459961,70.040001,490.179993,6.33
2024-01-05,123.229431,516.990234,415.172974,256.409393,422.335785,400.820007,526.855042,366.68576,269.594727,92.430931,229.520004,59482.722656,228.184982,81.339996,322.5,265.799988,47.373085,676.159973,252.710007,97.481934,692.360779,1115.459961,70.410004,484.809998,6.54
2024-01-09,124.453995,526.096375,418.980072,260.003387,424.546509,412.670013,528.519653,368.04715,265.894958,92.729095,235.960007,60917.113281,228.759659,83.720001,330.559998,275.820007,43.302872,698.669983,261.75,99.713219,704.773926,1159.660034,73.0,501.869995,6.66
2024-01-10,125.051567,524.888794,424.601471,261.217865,427.467773,418.399994,535.285889,371.519836,265.523987,93.275742,238.820007,63874.933594,227.540909,82.709999,364.450012,276.809998,46.290276,714.299988,263.26001,98.646507,706.585144,1200.22998,72.940002,505.179993,6.8
2024-01-11,124.189484,526.967407,423.064789,260.69455,428.513916,425.269989,538.830566,371.726929,263.786346,94.468399,240.649994,64913.625,225.876282,82.110001,362.309998,278.970001,44.463028,726.460022,266.790009,99.057533,707.31366,1214.839966,74.949997,498.459991,6.57
2024-01-12,124.37561,528.739136,425.424408,260.832794,431.287201,429.0,534.11084,374.676697,262.575897,95.323135,242.440002,66249.09375,223.181152,83.400002,363.709991,283.23999,44.85458,729.179993,268.5,99.07711,702.086426,1230.98999,74.720001,494.399994,6.51
2024-01-16,123.464546,531.78772,424.680847,261.889252,430.843079,417.209991,531.183105,376.590576,262.595398,95.094543,241.5,65477.488281,224.677338,81.760002,362.329987,280.890015,44.85458,727.559998,277.559998,99.49791,695.471436,1224.390015,73.540001,509.679993,6.43
2024-01-17,123.268623,531.708557,423.75882,263.261719,432.007629,419.540009,526.962646,376.146606,258.300171,94.647301,238.470001,65892.96875,222.527176,81.690002,358.880005,281.320007,44.85458,727.539978,275.390015,100.750572,701.151367,1230.160034,73.449997,507.869995,6.22
2024-01-18,124.052322,536.410095,427.030548,264.752625,433.85321,424.160004,535.090149,378.040833,258.417328,97.430161,241.179993,65081.796875,224.241364,81.830002,371.929993,285.679993,44.85458,745.960022,279.01001,110.615219,732.907776,1250.420044,73.040001,494.339996,6.28
2024-01-19,123.875999,542.89325,433.038605,267.477753,436.172546,430.329987,542.404602,381.631744,259.598511,97.350655,248.639999,64824.59375,228.938049,82.330002,374.820007,289.98999,44.85458,749.109985,292.140015,111.760223,746.000183,1260.209961,75.209999,517.309998,6.25
2024-01-22,124.708702,544.298706,435.983185,267.774048,438.649689,440.119995,554.438843,383.555511,260.028015,97.479858,250.789993,66001.796875,229.84964,83.290001,375.809998,289.880005,44.85458,752.450012,295.730011,110.615219,754.712036,1288.319946,74.93,541.710022,6.39
2024-01-23,124.551941,547.169128,435.001678,267.833252,440.653137,444.0,552.069214,384.571686,265.93399,97.181694,252.779999,65705.015625,229.978439,83.860001,371.410004,291.320007,44.85458,753.419983,295.540009,111.691727,766.239197,1281.51001,74.779999,548.900024,6.3
2024-01-24,124.453995,542.180542,434.9422,268.218292,440.070831,439.290009,546.840332,384.690063,268.345184,97.221443,252.660004,64883.945313,226.520325,83.760002,370.070007,295.5,44.85458,763.419983,294.910004,114.030663,834.083313,1275.550049,73.959999,540.460022,6.12
2024-01-25,124.698898,546.070557,433.058411,269.166138,443.465881,429.25,543.227173,387.31424,266.861328,97.678627,251.75,65240.074219,225.311493,84.610001,374.970001,292.359985,44.85458,766.690002,291.190002,114.069817,855.513611,1284.27002,73.150002,536.679993,6.15
2024-01-26,124.66951,544.071106,434.773621,264.555145,440.761749,430.619995,537.861023,384.048798,269.91687,97.231392,253.070007,65625.875,230.870209,85.089996,374.76001,288.630005,44.85458,769.440002,290.730011,114.754852,854.204285,1196.359985,74.529999,528.130005,6.47
2024-01-29,125.570778,550.257263,436.806061,270.202881,443.929718,436.410004,539.486572,386.002106,271.732574,98.414101,257.230011,65863.289063,231.791702,86.290001,379.160004,296.730011,46.396626,787.23999,294.369995,114.480843,868.842102,1222.380005,77.029999,539.900024,6.43
2024-01-30,126.393692,555.839722,441.376556,273.648804,448.617676,432.059998,589.709412,391.17157,267.798492,97.768082,256.470001,66605.21875,242.710968,85.239998,377.290009,294.859985,45.661854,785.72998,294.619995,113.58049,854.479919,1197.060059,75.050003,543.179993,5.94
2024-01-31,124.738083,531.520447,445.381958,269.807922,442.488831,422.75,586.164795,386.76178,220.140854,94.80632,253.809998,65863.289063,237.717056,83.480003,378.220001,291.070007,45.661854,765.400024,288.459991,110.54673,856.242004,1198.829956,71.809998,533.349976,5.8
2024-02-01,127.089241,540.240662,456.971863,273.55011,451.242889,429.679993,591.726624,397.120453,213.746826,94.677116,255.070007,65803.929688,242.889343,84.599998,383.829987,294.0,45.661854,771.0,290.519989,110.967537,876.63855,1243.170044,74.029999,540.0,5.38
2024-02-02,126.080215,544.011597,456.634735,273.678467,448.114319,430.859985,580.720398,394.219971,219.359924,96.237511,256.450012,65378.570313,244.078384,83.940002,383.769989,294.73999,43.428555,781.299988,296.549988,113.27713,876.756653,1255.300049,75.959999,552.049988,5.24
2024-02-05,124.169891,540.319763,452.847473,272.098633,445.637146,427.390015,571.251648,391.645142,216.021332,96.7742,252.809998,67129.523438,243.573059,81.760002,383.940002,291.730011,44.568409,784.840027,296.649994,116.252159,886.061584,1256.130005,73.540001,559.140015,5.27
2024-02-06,123.758446,539.735779,456.55542,273.263733,447.364258,430.519989,569.890564,392.690796,215.992035,96.515793,253.979996,65170.828125,245.931259,83.879997,389.690002,288.630005,45.623184,777.450012,292.799988,116.829559,892.323486,1259.810059,74.410004,542.429993,5.54
2024-02-07,125.472832,543.091125,457.953369,275.860504,453.710175,435.880005,578.341003,399.399292,221.019424,98.841476,258.429993,63489.128906,244.385529,85.129997,391.380005,294.420013,45.623184,790.390015,300.730011,122.309914,909.422607,1280.449951,75.050003,554.280029,5.46
2024-02-08,131.389877,539.775391,454.334656,272.803894,430.922058,435.149994,573.31781,392.641479,218.85228,100.411804,261.51001,64250.839844,243.622574,81.769997,386.940002,298.649994,45.623184,799.409973,307.359985,130.873001,910.122803,1321.439941,75.989998,570.690002,5.46
2024-02-09,132.731995,544.645203,453.957855,273.446869,432.165558,440.98999,580.09375,399.714996,218.002991,101.763481,266.679993,65022.441406,240.729263,83.129997,388.220001,304.890015,45.623184,812.940002,311.940002,130.266235,936.412476,1323.810059,77.440002,575.299988,5.52
2024-02-13,131.673996,529.956665,456.515778,272.833557,416.957031,431.700012,563.633545,364.25885,214.828796,100.868988,256.76001,66229.3125,239.32225,81.639999,378.890015,296.75,44.956097,773.76001,294.329987,124.82502,890.775146,1269.47998,76.300003,548.530029,5.14
2024-02-14,133.878143,536.182434,461.205231,274.564636,415.703613,440.130005,560.881897,361.545929,211.75354,101.922508,262.170013,65952.320313,245.72319,82.32,381.76001,302.23999,44.956097,792.0,300.73999,126.508278,911.601929,1293.839966,77.260002,562.72998,5.15
2024-02-15,134.103485,542.388428,467.243103,277.947754,418.940796,441.109985,565.320251,368.214844,215.955093,101.365921,261.25,66446.945313,246.684341,82.959999,380.170013,305.089996,44.956097,780.0,295.670013,126.273392,916.927002,1302.699951,77.040001,557.830017,5.48
2024-02-16,134.328781,540.002991,464.120056,275.553864,418.032776,440.980011,558.476379,365.76825,214.525177,100.888863,258.299988,68059.398438,247.714828,81.400002,378.630005,302.670013,48.533245,765.0,290.299988,123.983383,916.039429,1282.060059,77.489998,552.909973,5.31
2024-02-20,133.652817,538.557922,447.880402,272.180664,420.440857,435.380005,546.50647,370.266907,209.569473,101.872818,255.259995,68296.8125,245.505188,81.239998,377.640015,301.980011,47.387589,752.840027,292.070007,122.652443,896.938416,1259.199951,76.660004,547.97998,5.32
2024-02-21,133.907578,543.417847,455.117798,273.773285,418.782806,432.709991,545.612854,370.799591,210.568451,101.544823,252.520004,68118.75,248.358871,83.980003,380.230011,298.959991,47.711464,747.940002,290.76001,122.662239,895.59729,1246.560059,72.339996,543.570007,5.26
2024-02-22,136.454636,549.643738,467.520721,280.687866,429.530457,436.600006,555.255554,377.612213,209.148361,103.959961,256.980011,68801.320313,250.419861,82.470001,389.079987,306.619995,49.093987,769.210022,305.570007,126.312553,938.631165,1288.26001,73.18,580.900024,5.11
2024-02-26,135.102737,542.319153,470.445465,281.083527,428.634125,441.190002,557.671082,375.852234,209.510742,104.566231,257.350006,70136.789063,249.349747,83.980003,388.269989,307.209991,48.214199,779.659973,303.690002,127.849014,934.43042,1288.25,72.790001,575.700012,8.03
2024-02-27,135.808075,541.517456,470.68335,280.114136,423.125519,436.390015,547.763428,373.429749,209.559708,104.466843,256.950012,70760.0,252.530411,84.889999,386.459991,295.049988,48.426895,767.140015,300.01001,125.842804,928.296814,1276.030029,76.830002,574.0,8.26
2024-02-28,136.013779,537.904724,474.74826,282.547577,424.658417,438.709991,557.651367,375.595123,208.208145,105.291771,255.25,69592.710938,253.37265,86.349998,386.589996,295.160004,48.92963,759.789978,300.579987,124.658638,926.452698,1274.630005,85.900002,570.280029,8.02
2024-02-29,135.602356,539.171631,470.693329,279.589844,423.659546,437.140015,550.836792,375.160095,209.011215,105.271866,258.170013,69286.046875,250.826126,87.029999,385.600006,294.660004,48.736271,771.340027,304.380005,125.921097,938.463623,1269.910034,82.220001,573.72998,7.73
2024-03-01,135.749283,542.368652,472.547272,280.104248,424.282654,440.899994,555.265259,377.750671,213.643753,104.267113,264.73999,70166.476563,253.531174,88.269997,397.899994,291.920013,49.306683,773.630005,315.23999,131.039337,977.178345,1295.199951,83.540001,591.349976,7.59
2024-03-04,135.259491,541.636108,464.47699,277.502625,420.751984,438.140015,548.283691,378.205536,210.343185,105.142555,260.700012,72115.257813,253.848236,88.589996,400.589996,273.019989,49.914803,776.090027,317.309998,135.306198,984.179749,1301.25,81.019997,594.320007,7.61
2024-03-05,136.58197,531.530396,463.515289,276.365021,417.656464,417.179993,540.408691,378.205536,206.934937,104.16761,247.289993,74073.945313,252.064682,87.349998,387.320007,266.73999,47.08305,740.150024,307.700012,132.086502,955.385315,1263.650024,79.860001,565.26001,7.11
2024-03-06,136.591782,534.697754,467.560364,277.403687,421.444244,419.859985,539.603455,384.662201,203.487503,103.560776,251.100006,73302.34375,250.588303,87.68,388.160004,266.929993,49.027275,741.059998,312.649994,138.545486,989.987915,1288.109985,80.900002,575.969971,7.28
2024-03-07,136.023605,540.745361,463.535126,275.25708,421.968414,422.070007,540.231873,387.183533,204.770493,103.06337,253.839996,71581.0625,251.79715,85.349998,392.679993,264.73999,50.650532,768.080017,318.040009,146.012482,1032.84436,1334.98999,81.190002,583.349976,7.19
2024-03-08,135.837463,540.379272,465.240417,277.017883,423.51123,420.480011,541.537842,382.664856,210.685989,102.347099,251.860001,72016.335938,251.371109,86.110001,391.850006,264.320007,51.191936,757.679993,308.600006,143.24295,980.521423,1300.449951,82.160004,571.289978,7.67
2024-03-11,134.181854,548.22821,465.141266,277.532288,421.978241,428.820007,554.106689,380.529144,218.579834,102.645546,258.26001,70018.085938,250.489227,86.809998,378.899994,266.720001,51.017918,756.73999,305.73999,136.049957,949.300964,1282.680054,84.440002,565.320007,7.75
2024-03-12,134.201462,549.53479,468.819458,280.856049,423.886993,427.959991,555.57959,384.563293,218.090179,103.501091,262.779999,69147.546875,250.786469,87.129997,389.399994,271.209991,52.178074,789.559998,311.279999,141.315033,970.620728,1328.589966,83.290001,576.719971,7.74
2024-03-13,134.671692,543.912659,471.536011,282.062897,423.313416,421.149994,547.449097,384.652313,220.303589,104.107925,258.700012,69216.8125,253.01593,87.809998,382.98999,269.730011,51.820354,776.880005,306.209991,139.103317,955.326111,1245.819946,79.989998,561.200012,7.9
2024-03-14,133.128586,541.49762,475.372833,283.319153,418.80368,418.279999,543.079468,379.105347,212.164871,104.117882,258.529999,68049.492188,250.905411,87.870003,384.309998,272.040009,51.539989,779.48999,306.23999,136.637131,946.451111,1202.0,76.300003,559.309998,7.31
2024-03-15,132.332458,541.764832,471.754089,279.985535,418.150909,416.309998,534.900024,379.846832,213.947372,103.650314,254.240005,67980.257813,247.120316,95.18,396.279999,268.269989,51.43364,743.909973,298.440002,134.053558,927.152954,1211.810059,77.5,550.030029,7.7
2024-03-18,132.096573,540.587036,474.787933,281.973785,417.102539,416.329987,540.447937,379.767761,214.94635,103.282227,255.179993,69943.234375,249.171402,96.150002,392.619995,272.600006,49.790081,755.799988,300.929993,134.26384,928.267212,1222.73999,72.309998,560.630005,7.96
2024-03-19,133.177719,546.23877,479.854156,284.249023,419.298126,424.399994,554.136108,382.852753,214.0159,103.103165,256.190002,70676.859375,251.420639,94.099998,390.529999,273.23999,49.393696,756.940002,311.850006,132.524612,938.690369,1235.630005,71.940002,584.710022,8.02
